날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2017-05-23,19900,20000,19350,565052,-1.5189873417721518,59.36376086824887,19109.12252818141,17885.683862924187,-89118950,-505700,679280000,-589655350,0,19450
2017-05-24,19500,20200,19500,992699,3.0848329048843186,65.57833677277497,19198.729906449847,17956.645047746344,-634804200,25848050,-2349957100,2958913250,0,20050
2017-05-25,20150,20150,19700,507567,-1.4962593516209477,60.58896133490964,19251.23182012129,18015.443570771055,92435650,51127550,2022119700,-2165682900,0,19750
2017-05-26,19850,19850,18300,2218237,-6.329113924050633,45.16856537346224,19179.685932490695,18031.330666811347,-3068519550,-172120500,5143883850,-1903243800,0,18500
2017-05-29,18550,18850,18150,898645,1.0810810810810811,47.47211004947517,19134.00155796777,18053.25425150606,-499883700,-107599400,-1547576950,2155060050,0,18700
2017-05-30,18700,18900,18550,480672,-0.267379679144385,46.94116982262666,19087.90617149465,18072.819685882907,-2053811450,-119350300,601354200,1571807550,0,18650
2017-05-31,18700,19050,18650,576816,2.1447721179624666,51.60440775077366,19084.29605992373,18104.85838470642,-542476300,39155950,-2197831150,2701151500,0,19050
2017-06-01,19000,19150,18700,393920,-0.5249343832020997,50.411560759019586,19071.505958978614,18132.567945863582,67252750,-3798950,-534124950,470671150,0,18950
2017-06-02,19400,19700,19250,869200,2.3746701846965697,55.40687740939525,19102.791105742555,18174.12309517953,114566700,51988450,-135004100,-31551050,0,19400
2017-06-05,19350,19400,18850,440302,-1.5463917525773196,51.66995491369401,19102.525286148026,18204.479715009707,-406408600,-13260200,453661450,-33992650,0,19100
2017-06-07,19100,19900,19100,738529,3.664921465968586,58.67381138613064,19168.951449372023,18256.791855501193,-44873800,-206459600,-5172333600,5423667000,0,19800
2017-06-08,20000,20000,19550,549536,-1.2626262626262625,55.5761418566663,19205.24178752707,18299.19212253394,-958977650,-38785200,2217100200,-1219337350,0,19550
2017-06-09,19750,19900,19550,360365,0.7672634271099744,57.041604555581124,19252.3616172864,18345.120249663974,-727787950,-85184750,266422150,546550550,0,19700
2017-06-12,19600,19650,18950,578230,-3.5532994923857872,48.92970512426155,19228.327177544837,18366.591716888106,-773034050,-138078100,2294332750,-1383220600,0,19000
