날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2020-12-28,29016,29741,28861,420936,1.4293112377006731,57.94085846167017,28636.014555666134,27957.128151765137,1304206550.0,54394000.0,-2071197100.0,712596550.0,0.0,29379
2020-12-29,29430,29740,28965,294697,-0.704584907587052,55.944581796647014,28687.060788459836,27996.960015641685,-1451384000.0,-867341350.0,3038470850.0,-719745500.0,0.0,29172
2020-12-30,29171,29688,28913,309682,1.0626628273687095,58.263714656103446,28762.769284796992,28045.64985119442,576241850.0,-14872000.0,-1798944850.0,1237575000.0,0.0,29482
2021-01-04,29895,30930,29482,878467,4.562105691608439,66.50281644201706,28959.3626862449,28136.841659351976,3432702850.0,-4117300.0,-7171125600.0,3742540050.0,0.0,30827
2021-01-05,30826,31861,30154,865482,3.020079800175171,70.79980249622668,29225.89957326919,28255.56816232404,2118930500.0,-45877000.0,-3650598700.0,1577545200.0,0.0,31758
2021-01-06,32223,32430,31189,755130,-1.1398702689086215,67.19062764944832,29432.575804386408,28358.533140608495,-990784950.0,-40221850.0,3093983900.0,-2062977100.0,0.0,31396
2021-01-07,31758,31913,31396,534453,1.484265511530131,69.35623645155616,29663.94953730199,28473.400906490184,2601406300.0,50086650.0,-2950041800.0,298548850.0,0.0,31862
2021-01-08,32120,34861,31706,1997413,6.330424957629778,76.56615430270986,30065.3829147018,28650.63366365444,-418234800.0,1292748200.0,-3436687000.0,2562173600.0,0.0,33879
2021-01-11,34085,34913,31758,1567071,-2.9015024056200005,68.15047109187691,30334.96549425401,28789.826002551014,-507678200.0,-32195500.0,-329122500.0,868996200.0,0.0,32896
2021-01-12,32585,35068,31706,2176632,5.502188715953308,73.84994631488763,30751.254494801247,28983.798920500158,5297349000.0,367110150.0,-2874653400.0,-2789805750.0,0.0,34706
2021-01-13,35482,35482,33878,1183393,-1.4896559672679075,69.99687405153227,31078.658828629697,29154.461250975564,2429053050.0,-407664950.0,-1339662900.0,-681725200.0,0.0,34189
2021-01-14,34240,34551,33051,510212,-1.6642779841469477,65.92041300627855,31320.691321141156,29300.872357500957,-213538700.0,-58872550.0,-28630850.0,301042100.0,0.0,33620
2021-01-15,33982,37499,33775,3303389,10.615704937537181,75.5419657473742,31879.577861984853,29559.499493320596,16410058000.0,-646495050.0,-22023694500.0,6260131550.0,0.0,37189
2021-01-18,37447,41068,36465,4209144,7.65011159213746,80.31333828574117,32656.18949417677,29902.92573944123,12208752950.0,435950150.0,-11861043150.0,-783659950.0,0.0,40034
2021-01-19,41120,41379,38793,1793363,1.1640105909976521,80.96825885295078,33403.21906615994,30250.37079716447,4926063350.0,-115132650.0,-2161633250.0,-2649297450.0,0.0,40500
2021-01-20,40810,43448,39775,2737986,4.980246913580247,83.52326715479104,34271.198202716136,30652.555361191862,2839516900.0,118354150.0,-5813956450.0,2856085400.0,0.0,42517
2021-01-21,43240,44947,41688,2359448,2.4319683891149424,84.66019512925355,35154.9888500765,31075.455185415078,3576791350.0,-58329850.0,3737967100.0,-7256428600.0,0.0,43551
2021-01-22,43861,43861,41171,1256752,-5.226056806961952,72.75913187543443,35737.847054831116,31409.866490811306,1720562100.0,-319444650.0,-66538800.0,-1334578650.0,0.0,41275
2021-01-25,41275,45258,41016,1737694,7.8958207147183535,77.61218452741757,36575.57590675196,31840.165950128965,1471752150.0,419477000.0,-3242320900.0,1351091750.0,0.0,44534
2021-01-26,44895,48257,43654,1998767,3.599497013517762,79.54271190896122,37486.18772515654,32308.914607501785,49279250.0,303955200.0,8441938750.0,-8795173200.0,0.0,46137
2021-01-27,46964,48257,43705,1316105,-4.484470164943537,71.02912868094971,38113.026989427344,32694.458390862383,-1188154400.0,-785952800.0,1022233500.0,951873700.0,0.0,44068
2021-01-28,42775,43810,41844,1143292,-4.810747027321413,63.52629108007176,38478.26251424379,32997.85319771935,-1986385250.0,43640500.0,1909955300.0,32789450.0,0.0,41948
2021-01-29,42413,44171,40292,2045404,0.24554209974253838,63.72676661289112,38818.523227172955,33294.67768304003,-1361556850.0,-14424300.0,306800950.0,1069180200.0,0.0,42051
2021-02-01,41637,42672,40344,936723,0.6159187653087917,64.25875040830536,39151.04482458506,33590.26202130101,320170800.0,-6870450.0,2092346350.0,-2405646700.0,0.0,42310
2021-02-02,43964,45723,42412,1517618,1.9546206570550697,65.97469999833962,39530.65960319601,33903.2698238813,2068042800.0,721495600.0,-573363150.0,-2216175250.0,0.0,43137
2021-02-03,43240,43809,42516,645216,1.4395994158147298,67.24634344590027,39933.263450510676,34226.37573129503,1364659500.0,-235289050.0,-1780805550.0,651435100.0,0.0,43758
2021-02-04,44119,47274,42930,2552966,4.609442844736963,71.03307694673772,40489.619312366805,34605.019149941094,8512362750.0,-146172400.0,-10527439750.0,2161249400.0,0.0,45775
2021-02-05,45723,46240,44119,914300,-1.581649371927908,67.99432688169347,40924.03652071282,34947.510325352865,1851366800.0,72537200.0,5612077200.0,-7535981200.0,0.0,45051
2021-02-08,44999,45517,43758,582892,-2.63923109364942,63.21176864178593,41203.84256635922,35239.78867534129,-927168100.0,-105452450.0,1254953450.0,-222332900.0,0.0,43862
2021-02-09,44171,44637,42102,785018,-3.6569239888741967,57.35123019559279,41304.23851242025,35469.89396467436,-3749106550.0,-59887350.0,3095751900.0,713242000.0,0.0,42258
2021-02-10,42724,45413,42361,1306854,5.998864120403237,63.163852035148885,41636.501511237366,35775.569572389955,3815090150.0,311666400.0,-13607732050.0,9480975500.0,0.0,44793
2021-02-15,45931,46706,44793,880744,2.540575536356127,65.44092355004048,42045.50136731,36108.53450444274,3112189150.0,-41893500.0,609781950.0,-3680077600.0,0.0,45931
2021-02-16,46137,46189,44120,622098,-3.3789815157518888,59.994078888833414,42267.73933232809,36379.69730757576,-1277410750.0,-60415600.0,5031883750.0,-3694057400.0,0.0,44379
2021-02-17,44171,44171,42827,610281,-3.030712724486807,55.66964490233377,42340.716538773035,36597.871166343764,-5804960050.0,2149600.0,7223216650.0,-1420406200.0,0.0,43034
2021-02-18,43137,45619,43137,897201,2.0425709903797,57.809980535720385,42490.45782079465,36837.71145597183,4629328500.0,148765500.0,-3351944150.0,-1426149850.0,0.0,43913
2021-02-19,44482,45361,42155,772042,-1.4118825860223625,55.764815137322664,42566.89040929039,37049.36026069406,-31430300.0,-104471850.0,1163581350.0,-1027679200.0,0.0,43293
2021-02-22,43654,44792,42516,484672,-0.7183609359480748,54.7190892565755,42606.42465602464,37243.87303903196,-1058937850.0,-36480350.0,1475164250.0,-379746050.0,0.0,42982
2021-02-23,42465,42930,41741,422521,-2.7662742543390255,50.79713136935003,42528.95564116515,37393.024742670255,-1911185000.0,89198800.0,1192511000.0,629475200.0,0.0,41793
2021-02-24,41792,42154,39257,977264,-5.694733567822363,43.999039255196934,42232.19796105418,37459.25343963189,-7582874850.0,-102563800.0,-630052800.0,8315491450.0,0.0,39413
2021-02-25,40292,40603,39620,465827,2.100829675487783,46.672871284833064,42042.5600600014,37550.45824488986,-3026781300.0,-158217650.0,213172250.0,2971826700.0,0.0,40241
2021-02-26,38792,38896,37344,980071,-5.141522327973957,41.35886468377446,41673.93529238222,37570.836663090195,-6121236650.0,-409750800.0,4115255700.0,2415731750.0,0.0,38172
2021-03-02,40085,40654,38327,716279,1.896678193440218,43.77142088070504,41409.37002644106,37614.28464134953,281916050.0,41074300.0,6977400200.0,-7300390550.0,0.0,38896
2021-03-03,38792,40189,38378,535850,1.9950637597696421,46.32054512683841,41243.90621439906,37681.750718682335,1375797400.0,-23493400.0,-2361096500.0,1008792500.0,0.0,39672
2021-03-04,39206,39930,38688,353728,-1.5653357531760435,44.578830003113254,41035.05800350391,37726.64413774193,-1730249300.0,17231700.0,3865325150.0,-2152307550.0,0.0,39051
2021-03-05,38481,38585,37602,453945,-1.987145015492561,42.43174537855908,40772.19533650354,37744.6230184717,-2757049050.0,79763800.0,3129779150.0,-452493900.0,0.0,38275
2021-03-08,39102,40292,38585,700786,1.0816459830176355,43.981890116176196,40573.795780646054,37775.58619819394,1865638850.0,103736850.0,1890848600.0,-3860224300.0,0.0,38689
2021-03-09,38896,39309,37240,386391,-1.3362971387216005,42.44483676948351,40345.05332534643,37788.58337202365,83964950.0,27870300.0,793427800.0,-905263050.0,0.0,38172
2021-03-10,39102,39464,37964,328373,0.40605679555695273,43.08701013873303,40152.85777055153,37806.23637621959,-177312300.0,348500900.0,125890450.0,-297079050.0,0.0,38327
2021-03-11,38637,43603,38534,1875666,11.33665562136353,57.42690560058433,40392.77607811805,37965.76960978616,7673180050.0,-172524750.0,-16562409050.0,9061753750.0,0.0,42672
