날짜,시가,고가,저가,거래량,등락률,RSI,EMA_20,EMA_60,기관합계,기타법인,개인,외국인합계,전체,종가
2015-08-31,187000,191500,186500,248345,1.6042780748663104,49.05963943033511,187989.11375586668,204507.68215823258,-817739000,-557605500,-3208964000,4584308500,0,190000
2015-09-01,188000,189000,185000,191247,-2.1052631578947367,44.98514861066071,187799.67435054603,203900.87290714297,-6497570000,-580295000,3244714000,3833151000,0,186000
2015-09-02,183000,186500,182000,166476,-1.3440860215053763,42.60359719365075,187390.18155525593,203231.99182822023,-4184795500,177387500,2776864000,1230544000,0,183500
2015-09-03,185500,185500,183000,157741,0.0,42.60359719365074,187019.68807380297,202585.04127647527,-5348134500,-21107000,5032471000,336770500,0,183500
2015-09-04,184000,186500,183000,249479,0.544959128065395,43.9794362561198,186779.71778105985,201992.08910347606,-8573062500,-141981000,-163783500,8878827000,0,184500
2015-09-07,184000,184000,180500,136507,-1.6260162601626018,40.81829597122866,186276.88751619702,201320.2173295916,3050843000,188262000,4484986000,-7724091000,0,181500
2015-09-08,181000,184500,181000,126055,0.5509641873278237,42.306907435385945,185917.1839432259,200703.16102370335,-64206000,-4593000,-875401000,944200000,0,182500
2015-09-09,184500,194000,184000,438999,5.47945205479452,54.60386013070158,186544.11880577583,200434.20492456554,31401656000,-332904500,-6918280500,-24150471000,0,192500
2015-09-10,190500,194500,188500,312628,1.0389610389610389,56.59643112058334,187301.8217766543,200239.64082867812,18536683000,328157000,-5107153000,-13757687000,0,194500
2015-09-11,191000,192000,189000,152115,-2.313624678663239,51.155713053662765,187558.79113125868,199903.914899869,1814037500,-120695000,9137056000,-10830398500,0,190000
2015-09-14,188500,191000,186500,222810,-0.5263157894736842,50.0052959053761,187696.04911875786,199546.4094933159,-632307500,-481842500,2044545500,-930395500,0,189000
2015-09-15,189000,189000,183500,245206,-2.6455026455026456,44.60409175886601,187344.0444407809,199036.69114927275,-5310980000,-2406500,19630193500,-14316807000,0,184000
2015-09-16,185500,190500,184000,306881,3.260869565217391,51.38942632889551,187596.99258927797,198740.40619355888,16489523500,464276000,-8479349000,-8474450500,0,190000
2015-09-17,191500,192000,185000,339469,-1.0526315789473684,49.2250003596475,187635.37424744197,198388.2617281963,3414544500,-395202000,23737554000,-26756896500,0,188000
2015-09-18,188000,189500,185500,289132,0.5319148936170213,50.350989625929905,187765.33860482846,198080.4498682554,7401829500,925575000,4870962500,-13198367000,0,189000
2015-09-21,185500,186000,183000,217449,-2.91005291005291,44.50520869468731,187359.11588055908,197602.4023315913,-2516135500,59099000,21477992000,-19020955500,0,183500
2015-09-22,183500,184000,179000,354202,-1.3623978201634876,42.111886203896766,186753.4857966963,197058.0612715391,-11190123000,-172919500,30359272500,-18996230000,0,181000
2015-09-23,174500,176000,174000,1921843,-3.867403314917127,36.236000355433,185538.86810177285,196302.05926263618,59759275600,-225277553000,59188425500,106329851900,0,174000
2015-09-24,175000,176000,173000,292121,-0.28735632183908044,35.8512056664143,184392.30923493733,195554.45076222185,909880500,-14505500,22617549000,-23512924000,0,173500
2015-09-25,173500,173500,169000,405793,-1.1527377521613833,34.28296792634761,183164.4702601814,194765.7802454277,7321458000,2629023500,20350235500,-30300717000,0,171500
2015-09-30,168500,169500,166500,466350,-1.749271137026239,32.02035521116227,181767.85404492603,193904.6071226268,-8326156500,93613000,23402186500,-15169643000,0,168500
2015-10-01,169000,173500,169000,530028,1.483679525222552,35.82158592171358,180742.34413588548,193153.63639729476,-1529581500,1978352000,18325474000,-18774244500,0,171000
2015-10-02,171000,171500,167000,422438,-2.046783625730994,33.03642021577454,179481.1685038964,192312.53356459655,-12633603500,48441500,35796890000,-23211728000,0,167500
2015-10-05,169000,170000,167000,289397,-0.2985074626865672,32.64591954964109,178292.48578923958,191482.61443133108,-1844575000,379703500,12376261500,-10911390000,0,167000
2015-10-06,170500,171500,168500,345316,1.4970059880239521,36.67633249458929,177455.10619026437,190761.87297456613,12283517500,154951500,2446657000,-14885126000,0,169500
2015-10-07,171500,172500,169500,402038,1.1799410029498525,39.780855520888935,176887.953219763,190130.33615572788,14137001500,-333175500,3459141000,-17262967000,0,171500
2015-10-08,174500,180500,173000,942897,5.247813411078718,51.341557939830636,177231.95767502367,189814.58742931057,50543826500,1134099500,-36843069000,-14834857000,0,180500
2015-10-12,180500,187000,180000,786235,2.4930747922437675,55.90025189865168,177971.7712297833,189656.73210375942,46855077500,386706000,-34916431000,-12325352500,0,185000
2015-10-13,182500,186000,181000,438183,-0.2702702702702703,55.280530328557354,178593.50730313727,189487.6589200296,-1812321500,-204094500,-4458647000,6475063000,0,184500
2015-10-14,183500,184000,180500,215487,-0.8130081300813009,53.36901420093758,179013.17327426706,189274.94879150402,3193663000,658470000,-3233063000,-619070000,0,183000
2015-10-15,182000,184500,181000,247516,0.546448087431694,54.49861199345309,179488.1091529083,189101.99965079897,9058947000,-704536000,-2867932500,-5486478500,0,184000
2015-10-16,185000,185000,182000,265510,0.5434782608695652,55.65545421940908,180013.05113834562,188967.5078589695,1506414000,-609491500,-4169229000,3272306500,0,185000
2015-10-19,184000,184000,181000,184801,-1.3513513513513513,52.08989494094691,180249.90341088414,188755.4584209705,-410840000,806018500,2989096000,-3384274500,0,182500
2015-10-20,180000,181500,176000,343351,-1.643835616438356,48.10703995303014,180178.484038419,188452.00076782392,-838100500,468222000,12964107000,-12594228500,0,179500
2015-10-21,177500,191000,176500,752197,5.8495821727019495,59.71668502455795,181113.86651095055,188502.75484101003,34327296000,269696500,-50228198000,15631205500,0,190000
2015-10-22,184500,190000,184500,404879,-1.8421052631578945,55.27731952542364,181626.83160514574,188437.09074786215,16954053500,-986340000,7331645000,-23299358500,0,186500
2015-10-23,189500,192000,189000,335603,1.876675603217158,58.59237087173344,182424.2762141795,188488.33367416175,18170485500,-200979500,-11744342500,-6225163500,0,190000
2015-10-26,190500,195000,190000,296001,1.5789473684210527,61.24415140746797,183431.48800330528,188636.2571602548,9216277500,-510214000,-15562265500,6856202000,0,193000
2015-10-27,190500,191500,186500,288351,-2.5906735751295336,54.93019228417088,183866.58438394286,188615.39626975465,-9857400000,984684500,12738968000,-3866252500,0,188000
2015-10-28,187000,193000,186000,286543,1.5957446808510638,57.74501489621901,184545.9572997578,188693.57999861517,25984048500,156124500,-5550094500,-20590078500,0,191000
2015-10-29,190000,191000,185500,247780,-1.832460732984293,53.54352110050213,184827.29469978088,188654.44622816876,-2295407000,25882000,15336764000,-13067239000,0,187500
2015-10-30,184500,185500,182000,304977,-2.933333333333333,47.67342860812687,184558.028537897,188436.26766331075,930200000,-865520500,11730316000,-11794995500,0,182000
2015-11-02,182500,183000,178500,276013,-1.3736263736263736,45.24529041947629,184076.31153428776,188143.2752809071,5809420500,135712000,7975760000,-13920892500,0,179500
2015-11-03,182000,189500,181500,437471,4.735376044568245,53.85160496069421,184449.99615006987,188138.5777307134,21724243000,-278030500,-20522179000,-924033500,0,188000
2015-11-04,188500,190000,186000,235103,-0.26595744680851063,53.320687223319034,184740.4727072061,188117.64075593592,9086376000,302086500,935503500,-10323966000,0,187500
2015-11-05,186000,188000,185000,169025,-0.26666666666666666,52.7605140773052,184955.66578271028,188080.99679672488,7200992000,110995500,4258427500,-11570415000,0,187000
2015-11-06,185500,186000,181500,230140,-2.6737967914438503,47.39796891825719,184674.17380340456,187881.61985256994,-1574323500,909661500,16316815000,-15652153000,0,182000
2015-11-09,179500,181000,177000,340370,-2.197802197802198,43.581685367580555,184038.5382030803,187557.63231642012,-1910258000,3129558000,18129167000,-19348467000,0,178000
2015-11-10,175500,177000,172500,409668,-2.247191011235955,40.10427270135176,183082.48694564408,187113.11978145552,-4826445000,592265000,20154406000,-15920226000,0,174000
2015-11-11,173000,177000,172000,327337,0.8620689655172413,41.97405224632507,182360.34533177322,186732.36175583402,11239203000,283150500,18008308500,-29530662000,0,175500
2015-11-12,173500,174000,170000,552724,-2.2792022792022792,38.5206907428197,181326.0267287472,186232.94005892143,19450918500,-526081000,30536424500,-49461262000,0,171500
2015-11-13,168500,173500,168500,242369,-0.2915451895043732,38.09873548533918,180342.59561172366,185733.49940125187,3845277500,121693000,7084290500,-11051261000,0,171000
2015-11-16,169000,169500,165500,472393,-3.216374269005848,33.722778406480174,178929.0150772738,185070.10597826002,82924500,-14781500,28171983000,-28240126000,0,165500
2015-11-17,169500,172000,168000,347055,2.719033232628399,39.813848201604266,178078.632688962,184576.00414290722,10170603000,521531500,-3490333000,-7201801500,0,170000
2015-11-18,171000,171500,167000,299083,-1.4705882352941175,37.73879385313596,177071.14386144181,184016.13515461516,6833524500,229979000,17673488500,-24736992000,0,167500
2015-11-19,169000,170500,168000,282109,1.1940298507462688,40.414335862660735,176350.0825413045,183540.19629708678,4367947000,-8306500,11525036500,-15884677000,0,169500
2015-11-20,169500,171000,169000,171855,0.2949852507374631,41.095834426392294,175745.31277546598,183096.2554348872,1139548500,-16706500,7917483500,-9040325500,0,170000
2015-11-23,171000,172000,169000,226575,-0.29411764705882354,40.595812462511724,175150.52108256446,182650.47656816957,9035677000,386858500,8089622500,-17512158000,0,169500
