날짜,시가,고가,저가,거래량,등락률,RSI,기관합계,기타법인,개인,외국인합계,종가
2020-01-02,2918,2969,2853,2941870,1.7549896765313144,,-6743550.0,-68850000.0,-1057741000.0,1133334550.0,2957
2020-01-03,2950,2950,2879,2092980,-1.5218126479540075,,-406966600.0,-21916300.0,476955300.0,-48072400.0,2912
2020-01-06,2827,2975,2801,3307245,1.098901098901099,,-72851900.0,-115237900.0,-1540057200.0,1728147000.0,2944
2020-01-07,2931,2995,2892,1961025,-1.528532608695652,,92071850.0,-38289550.0,1218903100.0,-1272685400.0,2899
2020-01-08,2879,2899,2763,3402040,-4.00137978613315,,721364300.0,-3986250.0,-1831673800.0,1114295750.0,2783
2020-01-09,2892,2969,2853,2899450,6.719367588932807,,1114084050.0,-127454000.0,118959950.0,-1105590000.0,2970
2020-01-10,3009,3106,2976,4637820,2.861952861952862,,-84661350.0,282250200.0,794297600.0,-991886450.0,3055
2020-01-13,3067,3099,3002,2617980,-0.851063829787234,,-124896900.0,-8863950.0,601854900.0,-468094050.0,3029
2020-01-14,3086,3131,2983,2711080,-0.8583690987124464,,-93814050.0,-683550.0,826650900.0,-732153300.0,3003
2020-01-15,3008,3015,2950,1592285,-0.4329004329004329,,-357154950.0,16145000.0,150603250.0,190406700.0,2990
2020-01-16,2976,3034,2976,1157300,0.2006688963210702,,184429100.0,-39395000.0,-466515850.0,321481750.0,2996
2020-01-17,3034,3060,2976,1615605,-0.6341789052069425,,115037100.0,-203152200.0,589105800.0,-500990700.0,2977
2020-01-20,2989,3073,2989,2948275,1.948270070540813,,164124150.0,19951850.0,344018550.0,-528094550.0,3035
2020-01-21,3014,3034,2924,2299135,-2.9983525535420097,47.451554760907115,-516083350.0,450850.0,1169974300.0,-654341800.0,2944
2020-01-22,2963,2982,2931,1779805,0.2377717391304348,48.26754715422849,405208900.0,-290620300.0,527659700.0,-642248300.0,2951
2020-01-23,2957,3021,2925,2570575,-0.4405286343612335,46.81366606456482,-628218100.0,12510000.0,1261267150.0,-645559050.0,2938
2020-01-28,2782,2834,2711,4056710,-5.275697753573859,33.757471850551326,-262467350.0,-25107550.0,1012200850.0,-724625950.0,2783
2020-01-29,2821,2827,2737,1944265,-0.9342436219906577,32.13829915717686,-10086150.0,25877500.0,-627849300.0,612057950.0,2757
2020-01-30,2814,2878,2743,2687445,-0.25389916575988397,31.697483094515036,-271349350.0,122750.0,11245850.0,259980750.0,2750
2020-01-31,2788,2801,2646,2171880,-3.5272727272727273,26.31177257569084,335616950.0,26470300.0,-654877150.0,292789900.0,2653
2020-02-03,2594,3125,2562,22183225,11.232566905390124,52.82878153075372,1270845300.0,369815550.0,-1952187650.0,311526800.0,2951
2020-02-04,3079,3099,2943,6387255,2.846492714334124,57.47421717499768,167818250.0,-1805513900.0,391864550.0,1245831100.0,3035
2020-02-05,3118,3163,2989,9056915,1.28500823723229,59.469924145763486,-87123900.0,-2454046100.0,1735804050.0,805365950.0,3074
2020-02-06,3028,3228,3021,8043875,4.619388418998048,65.76894642277524,347923850.0,-190995350.0,-5241870500.0,5084942000.0,3216
2020-02-07,3326,3403,3267,12098315,3.6380597014925375,69.91745929078633,-1084829450.0,-379663300.0,3308401650.0,-1843908900.0,3333
2020-02-10,3267,3396,3241,5227040,0.18001800180018002,70.11746376084677,355704000.0,-698088900.0,-1445393600.0,1787778500.0,3339
2020-02-11,3390,3636,3364,17196760,7.756813417190776,77.17271702908494,326054450.0,-1755654800.0,-6469820600.0,7899420950.0,3598
2020-02-12,3610,3695,3559,7876265,0.19455252918287938,77.32851367586707,645873400.0,116790250.0,1194705150.0,-1957368800.0,3605
2020-02-13,3611,3695,3565,5518650,0.36061026352288483,77.63381299174519,666604800.0,110473950.0,151769950.0,-928848700.0,3618
2020-02-14,3643,3708,3559,4780895,-1.077943615257048,74.397074344031,708710800.0,-10149850.0,1382884650.0,-2081445600.0,3579
2020-02-17,3494,3578,3410,5327670,-1.0896898575020955,71.20022080298031,-273872400.0,-325960900.0,-572881800.0,1172715100.0,3540
2020-02-18,3500,3552,3390,4831900,-3.84180790960452,61.307034709694705,-784599950.0,-454733800.0,-1328364450.0,2567698200.0,3404
2020-02-19,3481,3513,3339,4027015,1.1457109283196238,62.89906059959993,1139875950.0,85252000.0,-739529600.0,-485598350.0,3443
2020-02-20,3455,3487,3319,5060565,0.9294220156839965,64.20061907189717,84591250.0,202709700.0,1954180350.0,-2241481300.0,3475
2020-02-21,3377,3422,3273,4276780,-4.661870503597123,53.89295026701043,-811927250.0,17564800.0,763013550.0,31348900.0,3313
2020-02-24,3163,3273,3157,5029070,-4.105040748566254,47.0617380217208,-132122250.0,-2792700.0,-3424070750.0,3558985700.0,3177
2020-02-25,3157,3287,3131,3743225,2.6754800125904943,51.2231814146152,699590150.0,81237550.0,57937400.0,-838765100.0,3262
2020-02-26,3170,3255,3158,2787825,-1.195585530349479,49.30794843977523,93504150.0,-59180000.0,156439400.0,-190763550.0,3223
2020-02-27,3216,3293,3080,3439000,-4.219671113869066,43.23683997343524,-427757500.0,56518300.0,-542779800.0,914019000.0,3087
2020-02-28,3001,3072,2930,4263835,-4.63232912212504,37.94627533395197,180464750.0,34537900.0,-3017282700.0,2802280050.0,2944
2020-03-02,2989,3125,2924,3846075,5.502717391304348,46.00659807452332,686016050.0,63327100.0,483162850.0,-1232506000.0,3106
2020-03-03,3235,3241,3073,3631055,-0.6117192530585963,45.26398829401404,95596250.0,49465000.0,1316593650.0,-1461654900.0,3087
2020-03-04,3034,3228,3028,3775465,4.178814382896015,51.04207838852523,354175550.0,33077500.0,-1020798850.0,633545800.0,3216
2020-03-05,3286,3293,3163,2929970,0.0,51.04207838852523,-347580750.0,104760000.0,1812883250.0,-1570062500.0,3216
2020-03-06,3150,3183,3099,2260005,-1.616915422885572,48.641577817544935,-160977050.0,7245000.0,298620000.0,-144887950.0,3164
2020-03-09,3073,3093,2937,3111905,-5.910240202275601,41.147183743438895,-185376650.0,-298853500.0,458247600.0,25982550.0,2977
2020-03-10,2931,3073,2899,4300620,3.056768558951965,45.54419449261228,1105162450.0,-110004300.0,-1953976100.0,958817950.0,3068
2020-03-11,3073,3073,2899,3083135,-4.661016949152542,40.43213101494033,-411240600.0,178450850.0,219293950.0,13495800.0,2925
2020-03-12,2878,2937,2678,5038340,-6.427350427350427,34.88786454641743,-318570100.0,-40849500.0,1059256450.0,-699836850.0,2737
2020-03-13,2529,2691,2271,8022005,-8.2572159298502,29.628200433953594,564681850.0,261271850.0,-2340201950.0,1514248250.0,2511
2020-03-16,2587,2627,2335,4519885,-6.969334926324174,26.3193774868992,-162984700.0,20016800.0,-705468300.0,848436200.0,2336
2020-03-17,2154,2471,2154,5186060,5.26541095890411,32.06227420590696,367990600.0,0.0,-2611431050.0,2243440450.0,2459
2020-03-18,2484,2497,2212,4181825,-10.00406669377796,27.453457413430698,-405464350.0,-2329800.0,507185150.0,-99391000.0,2213
2020-03-19,2290,2322,1785,8106180,-18.707636692272935,21.779428780024887,-46497250.0,-374591700.0,-2770970500.0,3192059450.0,1799
2020-03-20,1921,2089,1856,5496190,16.175653140633685,32.3613966727643,443882450.0,-39827100.0,-642385550.0,238330200.0,2090
2020-03-23,1960,2083,1895,4604195,-5.885167464114833,30.484170322718725,-583656050.0,17375000.0,664656050.0,-98375000.0,1967
2020-03-24,2089,2160,2031,4439295,9.862735129639045,36.71925387792878,134518950.0,-52753850.0,-181923050.0,100157950.0,2161
2020-03-25,2302,2354,2193,4657735,5.691809347524295,40.37102837754909,-1764900.0,-1611500.0,281579800.0,-278203400.0,2284
2020-03-26,2297,2355,2213,4376405,-2.23292469352014,39.35687710675747,-392993200.0,0.0,524191750.0,-131198550.0,2233
2020-03-27,2335,2341,2160,4099045,0.5373936408419167,39.74045584141566,-223037450.0,5067000.0,-72875450.0,290845900.0,2245
2020-03-30,2154,2289,2147,2288550,1.7371937639198218,41.045596320736,-70860550.0,0.0,-258879300.0,329739850.0,2284
2020-03-31,2335,2335,2245,3175020,0.8756567425569177,41.74243748781568,-469732950.0,88487500.0,652429350.0,-271183900.0,2304
2020-04-01,2264,2420,2232,4286010,-2.821180555555556,40.084155691774164,156161400.0,18350000.0,285938950.0,-460450350.0,2239
2020-04-02,2277,2336,2200,2790135,4.064314426083073,43.47003860478641,405853200.0,-900000.0,-1113212550.0,708259350.0,2330
2020-04-03,2413,2432,2303,4376160,0.8154506437768241,44.179325964708056,-221433800.0,-523825000.0,1961639750.0,-1216380950.0,2349
2020-04-06,2360,2451,2309,4414915,4.384844614729673,47.98915713354554,286919250.0,-1110619000.0,17746800.0,805952950.0,2452
2020-04-07,2574,2574,2458,5605650,2.65089722675367,50.29470490856685,-406994550.0,-260866750.0,1388110050.0,-720248750.0,2517
2020-04-08,2498,2620,2472,5415770,0.7945967421533572,51.01423906570266,-512349350.0,36553650.0,156299600.0,319496100.0,2537
2020-04-09,2600,2620,2536,3036890,0.2364998029168309,51.242272303851806,-339231650.0,1005000.0,902003800.0,-563777150.0,2543
2020-04-10,2562,2562,2439,2636340,-1.0224144710971292,50.15276546151791,-244441550.0,579368850.0,149421400.0,-484348700.0,2517
2020-04-13,2504,2504,2413,2638010,-4.092173222089789,45.98180425571157,-328266650.0,-88656250.0,445399000.0,-28476100.0,2414
2020-04-14,2510,2568,2484,4076395,4.8053024026512015,50.931199686437495,174650950.0,569612650.0,-1048328100.0,304064500.0,2530
2020-04-16,2537,2640,2498,4559570,3.3596837944664033,54.23980927858961,-84835200.0,45292500.0,-218102950.0,257645650.0,2615
2020-04-17,2698,2743,2659,4242690,2.7151051625239004,56.856654350063764,371369150.0,41870900.0,-275827800.0,-137412250.0,2686
2020-04-20,2685,2711,2640,2649285,-0.967982129560685,55.60268864156587,-200842800.0,10350000.0,257835600.0,-67342800.0,2660
2020-04-21,2627,2665,2517,3547105,-1.954887218045113,53.081184730967266,-90536400.0,0.0,-294791550.0,385327950.0,2608
2020-04-22,2536,2607,2516,1918385,-0.7668711656441718,52.10252004271374,-191282300.0,-6847050.0,273851900.0,-75722550.0,2588
2020-04-23,2639,2646,2581,2053450,1.5069551777434311,53.88788754020271,110277700.0,420741000.0,-338154900.0,-192863800.0,2627
2020-04-24,2594,2607,2549,1380095,-2.2078416444613627,50.85209638557303,-161089950.0,0.0,94947550.0,66142400.0,2569
2020-04-27,2594,2620,2555,1301795,1.2456208641494744,52.443914701678644,202774700.0,0.0,-168725750.0,-34048950.0,2601
2020-04-28,2645,2658,2568,1501470,-0.4998077662437524,51.71117293749668,-213445700.0,18200.0,508606500.0,-295179000.0,2588
2020-04-29,2601,2615,2575,1208790,1.0432766615146831,53.17450639635559,396087900.0,0.0,-816915900.0,420828000.0,2615
2020-05-04,2562,2626,2549,1034295,-1.2619502868068833,51.13488847877217,-188446700.0,0.0,165546400.0,22900300.0,2582
2020-05-06,2614,2634,2569,1377375,2.0139426800929514,54.12117662095344,272056100.0,607750000.0,-715882700.0,-163923400.0,2634
2020-05-07,2614,2665,2607,1678625,0.721336370539104,55.198534462480424,60303500.0,19539900.0,-326087650.0,246244250.0,2653
2020-05-08,2684,2742,2652,2544750,2.6762156049754995,59.06677196993659,424533400.0,59204700.0,-1350059600.0,866321500.0,2724
2020-05-11,2763,2769,2672,2010025,-1.8722466960352422,55.36864899836194,-130430450.0,6013750.0,720802950.0,-596386250.0,2673
2020-05-12,2671,2684,2587,1729215,-1.2345679012345678,53.05400230244498,-150648300.0,637616950.0,-240043050.0,-246925600.0,2640
2020-05-13,2595,3125,2588,16892495,11.06060606060606,66.42778746416246,97917950.0,-145552500.0,571036300.0,-523401750.0,2932
2020-05-14,2924,2944,2827,3768350,-2.2169167803547065,62.18129168142675,440565400.0,-2382400.0,169037300.0,-607220300.0,2867
2020-05-15,2898,2904,2782,2421975,0.20927799093128704,62.42010527617647,100210900.0,19790000.0,-541266650.0,421265750.0,2873
2020-05-18,2892,3047,2860,6791385,4.524886877828054,67.24615148263763,326120600.0,136870650.0,-362794350.0,-100196900.0,3003
2020-05-19,3080,3112,2983,3538330,0.0,67.24615148263763,525003350.0,-1200000.0,492128250.0,-1015931600.0,3003
2020-05-20,3002,3093,2957,3041255,2.797202797202797,70.12155746793036,705858600.0,507277350.0,-969459000.0,-243676950.0,3087
2020-05-21,3151,3261,3099,6428210,0.4211208292840946,70.55241654531544,284048200.0,15278250.0,19059150.0,-318385600.0,3100
2020-05-22,3125,3189,3002,3562920,-1.6774193548387095,66.42611627935284,-235687200.0,-103799450.0,-277179650.0,616666300.0,3048
2020-05-25,3093,3390,3073,11655485,9.776902887139109,75.33054547227322,2208936650.0,161578200.0,-5137248800.0,2766733950.0,3346
2020-05-26,3442,3584,3364,8977965,2.6897788404064555,77.28957380068096,1086537150.0,-416756150.0,3082514700.0,-3752295700.0,3436
2020-05-27,3416,3513,3338,4378710,-1.6880093131548313,73.2524374542366,-85153400.0,104131100.0,-19862900.0,885200.0,3378
2020-05-28,3403,3416,3138,5149190,-4.410894020130255,64.00336334284842,-1618823350.0,59014200.0,429150050.0,1130659100.0,3229
2020-05-29,3170,3286,3151,3677470,-2.198823165066584,60.10869700839198,-1314036550.0,739176950.0,1081272150.0,-506412550.0,3158
2020-06-01,3203,3521,3190,9908930,11.49461684610513,70.11983436802126,4114997150.0,271587900.0,-4549252250.0,162667200.0,3521
2020-06-02,3584,3772,3572,14355890,3.6637318943481967,72.73818461019769,2056549950.0,375908000.0,-1949990950.0,-482467000.0,3650
2020-06-03,3714,3727,3526,6134985,-0.7123287671232876,71.38051917274734,1050549250.0,13178600.0,-2780312150.0,1716584300.0,3624
2020-06-04,3689,4154,3689,27615135,13.410596026490065,79.1969033356026,1366985850.0,-721545100.0,-2561036500.0,1915595750.0,4110
2020-06-05,4167,4219,3986,8753495,1.094890510948905,79.74842660818587,-1264326100.0,969750800.0,707405350.0,-412830050.0,4155
2020-06-08,4154,4232,4051,5570610,-0.3128760529482551,79.09603838923337,209896700.0,-276348750.0,-901938850.0,968390900.0,4142
2020-06-09,4252,4498,4220,13859315,2.8247223563495893,80.63172344112368,-483235300.0,244293600.0,438969550.0,-200027850.0,4259
2020-06-10,4207,4310,4142,4990770,0.0,80.63172344112368,188700350.0,854660950.0,-1229030850.0,185669550.0,4259
2020-06-11,4452,4452,4226,8699840,0.0,80.63172344112368,-1212052950.0,167611950.0,-674963350.0,1719404350.0,4259
2020-06-12,3934,4193,3928,8101120,-1.5261798544259215,76.72089501346926,-325109600.0,-181791700.0,-3540480700.0,4047382000.0,4194
2020-06-15,4141,4154,3733,8460665,-10.968049594659037,56.01491952490351,-1806466300.0,-227818350.0,-1954250250.0,3988534900.0,3734
2020-06-16,3927,4011,3869,5284900,6.93626138189609,62.20067435173144,653273100.0,-20693000.0,417660050.0,-1050240150.0,3993
2020-06-17,3947,4232,3935,9328900,2.2789882294014525,64.11044701503734,1304131250.0,349338750.0,1446160650.0,-3099630650.0,4084
2020-06-18,4083,4128,3986,3856185,-1.5915768854064642,61.71203316633987,-181980850.0,-550065100.0,-241128850.0,973174800.0,4019
2020-06-19,4071,4135,3999,3606525,2.5877083851704406,64.03066800234407,-158889150.0,-342143400.0,323349800.0,177682750.0,4123
2020-06-22,4083,4167,4044,3371330,-0.4850836769342712,63.23757052588486,432822800.0,-35010250.0,96075900.0,-493888450.0,4103
2020-06-23,4160,4245,4031,4613085,0.0,63.23757052588486,-307132900.0,-11611950.0,321362250.0,-2617400.0,4103
2020-06-24,4160,4167,4076,2479465,0.0,63.23757052588486,382508300.0,1478700.0,-538827450.0,154840450.0,4103
2020-06-25,3992,4154,3992,3690730,0.0,63.23757052588486,-563789550.0,-1707450.0,-1497180100.0,2062677100.0,4103
2020-06-26,4167,4180,3908,5197215,-3.314647818669266,56.802495728240395,-69860500.0,7654400.0,1048780250.0,-986574150.0,3967
2020-06-29,3850,3921,3779,3741350,-3.5795311318376606,50.970328424406695,-931232100.0,-33254950.0,-1668808850.0,2633295900.0,3825
2020-06-30,3934,3973,3766,2423565,-0.33986928104575165,50.45953477453582,-213098350.0,3990100.0,175145100.0,33963150.0,3812
2020-07-01,3882,3967,3792,2677000,0.3410283315844701,50.988480254455766,119690850.0,11290200.0,-501597750.0,370616700.0,3825
2020-07-02,3902,3934,3818,1869500,2.196078431372549,54.3780552040432,564066550.0,53217800.0,-762752300.0,145467950.0,3909
2020-07-03,3993,4109,3967,4237770,2.6605269889997443,58.2297582538818,897558850.0,53250700.0,-432400400.0,-518409150.0,4013
2020-07-06,4056,4172,3992,4664085,3.040119611263394,62.25548277032918,519368450.0,18642900.0,-647867200.0,109855850.0,4135
2020-07-07,4231,4244,4018,4183230,-2.3458282950423217,57.509630372695916,-1006751950.0,9266650.0,2356839050.0,-1359353750.0,4038
2020-07-08,4051,4128,3999,2685480,1.1391778107974244,59.10187855817809,-105653550.0,6514800.0,-472459150.0,571597900.0,4084
2020-07-09,4116,4154,4051,2836280,0.6366307541625857,60.01395020602901,162476500.0,-2056700.0,-203968750.0,43548950.0,4110
2020-07-10,4109,4122,3966,3129850,-2.2141119221411194,55.36046781714877,-85216600.0,428859050.0,217903350.0,-561545800.0,4019
2020-07-13,4095,4179,4043,3228855,2.886290121920876,59.65500893259069,391191600.0,-7506250.0,-1437486800.0,1053801450.0,4135
2020-07-14,4102,4167,4076,2877485,-1.0882708585247884,57.350014553062195,368714300.0,13688050.0,576218600.0,-958620950.0,4090
2020-07-15,4128,4141,4064,2391615,0.6356968215158924,58.351327060948165,880381450.0,42692500.0,-1476794700.0,553720750.0,4116
2020-07-16,4154,4355,4115,8759325,1.8950437317784257,61.28766514334627,938585250.0,935794950.0,221952350.0,-2096332550.0,4194
2020-07-17,4193,4225,4103,2285300,-0.3099666189794945,60.52180373581699,395486650.0,-287453000.0,-129170250.0,21136600.0,4181
2020-07-20,4206,4245,4044,4696915,1.5546519971298733,63.01070597954002,1808993300.0,-369190200.0,-1514709050.0,74905950.0,4246
2020-07-21,4348,4413,4225,7211580,0.753650494583137,64.20708532749552,611312350.0,-199529650.0,1567244300.0,-1979027000.0,4278
2020-07-22,4271,5009,4226,34044970,15.591397849462366,79.26284307637552,3956968300.0,-842554100.0,-16657038550.0,13542624350.0,4945
2020-07-23,4969,4969,4762,12073090,-1.840242669362993,74.64933046863794,2579800800.0,11935000.0,4758560900.0,-7350296700.0,4854
2020-07-24,4743,4789,4556,9056345,-5.19159456118665,63.6080816804831,1049522750.0,-55491550.0,2480996150.0,-3475027350.0,4602
2020-07-27,4568,4678,4504,5276095,-1.1299435028248588,61.583911445398236,-670684500.0,1063516150.0,570952750.0,-963784400.0,4550
2020-07-28,4633,4659,4549,3548340,0.5714285714285714,62.23108964487872,-65999450.0,181930150.0,1435746450.0,-1551677150.0,4576
2020-07-29,4537,4672,4491,3894770,2.119755244755245,64.62542529774305,-571312600.0,171734300.0,1017612550.0,-618034250.0,4673
2020-07-30,4659,4762,4594,4779195,1.7975604536700194,66.60006744284513,-1221165550.0,-34530250.0,1637983150.0,-382287350.0,4757
2020-07-31,4743,4873,4672,6370235,-1.2192558335085137,63.94581226047454,-1318474400.0,295014000.0,1515318350.0,-491857950.0,4699
2020-08-03,4769,4924,4750,5429270,2.7452649499893593,67.08758096195098,-773405600.0,10147000.0,-1713712850.0,2476971450.0,4828
2020-08-04,4899,4905,4763,3084120,-0.12427506213753108,66.79602940582865,779732800.0,723531800.0,-1399818100.0,-103446500.0,4822
2020-08-05,4821,4938,4750,5809090,1.7420157610949814,68.8378313987154,2498916050.0,1038574000.0,-3719899550.0,182409500.0,4906
2020-08-06,4989,5358,4982,15209510,4.871585813289849,73.77848763842253,2152887000.0,-261150950.0,-3201660300.0,1309924250.0,5145
2020-08-07,5190,5501,5171,12268235,5.422740524781341,78.13632579862875,2831829600.0,1092071800.0,-8069292200.0,4145390800.0,5424
2020-08-10,5468,5468,5294,6465200,0.47935103244837757,78.4950052768653,4063103100.0,-866245200.0,-2386255550.0,-810602350.0,5450
2020-08-11,5449,5656,5378,5607410,0.8256880733944955,79.13307150572467,3023717600.0,90703300.0,-3034513800.0,-79907100.0,5495
2020-08-12,5488,6018,5455,14694670,5.768880800727935,82.9670359463972,2198685550.0,-139592850.0,-3847885500.0,1788792800.0,5812
2020-08-13,5830,5979,5656,5983850,-0.6710254645560908,80.99534146190965,845007200.0,-207011000.0,1940262100.0,-2578258300.0,5773
2020-08-14,5694,5714,5377,7925605,-5.716265373289451,66.57762824478351,1572475150.0,781299500.0,729151950.0,-3082926600.0,5443
2020-08-18,5370,5532,5086,7340565,-4.887010839610509,57.66686216615098,60714600.0,123709600.0,-745642100.0,561217900.0,5177
2020-08-19,5242,5429,5125,4594850,4.887000193162063,62.770682374357186,1876365000.0,900300.0,-1814602800.0,-62662500.0,5430
2020-08-20,5371,5430,4964,6911530,-6.666666666666667,52.93641206182934,-321170200.0,105337950.0,7104114450.0,-6888282200.0,5068
2020-08-21,5138,5358,5041,5450450,3.314917127071823,56.35396669479148,2123001450.0,-89780750.0,-2512711350.0,479490650.0,5236
2020-08-24,5151,5403,5093,4370370,3.0939648586707413,59.41446487570478,2639298200.0,-50515700.0,-1545372050.0,-1043410450.0,5398
2020-08-25,5449,5617,5436,4021835,1.908114116339385,61.273805923454375,2257477150.0,-24191050.0,-525844350.0,-1707441750.0,5501
2020-08-26,5487,5552,5293,4614640,0.0,61.273805923454375,398154650.0,-107379200.0,-429824300.0,139048850.0,5501
2020-08-27,5564,5675,5435,6206260,-0.708962006907835,60.06541075287305,69571550.0,399057450.0,30535000.0,-499164000.0,5462
2020-08-28,5514,5695,5442,5460795,3.0941047235444894,63.43094946104023,3826757950.0,-387670650.0,-5856488000.0,2417400700.0,5631
2020-08-31,5812,6135,5695,13362220,8.275617119516959,70.75081404961611,6132688350.0,-1135145800.0,-9920647600.0,4923105050.0,6097
2020-09-01,6174,6239,5889,6568990,-2.2306052156798426,66.56324915400955,2232162050.0,314482650.0,6143392600.0,-8690037300.0,5961
2020-09-02,6018,6238,5914,5516035,4.663647039087401,70.41762230837776,4046682650.0,-4960250.0,-5887837350.0,1846114950.0,6239
2020-09-03,6342,6433,6154,6147015,1.0418336271838435,71.2520520638945,332631200.0,574640250.0,3178948650.0,-4086220100.0,6304
2020-09-04,5915,6705,5915,10581170,4.520939086294416,74.63096388599081,3797427250.0,158534650.0,-6172476450.0,2216514550.0,6589
2020-09-07,6783,7145,6679,13729660,4.522689330702686,77.59613067381126,5417226300.0,-309575500.0,-4356498700.0,-751152100.0,6887
2020-09-08,6989,7028,6666,5398715,-1.510091476695223,74.33088240827273,1600006800.0,189452500.0,-845170000.0,-944289300.0,6783
2020-09-09,6640,6990,6588,5570200,1.5332448768981277,75.44369944363481,1335274300.0,230525600.0,-3557054000.0,1991254100.0,6887
2020-09-10,7002,7015,6782,4190145,0.36300275882096705,75.71623315658388,1116595300.0,-269139200.0,2350055400.0,-3197511500.0,6912
2020-09-11,6887,6887,6615,4702245,-3.356481481481482,68.15664467765055,205834600.0,1368405200.0,1590520300.0,-3164760100.0,6680
2020-09-14,6680,6783,6563,3509945,0.0,68.15664467765055,-755462800.0,-956263500.0,237528600.0,1474197700.0,6680
2020-09-15,6743,6821,6652,2914050,0.37425149700598803,68.54907625921517,926048500.0,4423500.0,-1416814900.0,486342900.0,6705
2020-09-16,6756,6925,6524,4326550,-1.7300521998508578,64.57262008539912,-1838924500.0,172794100.0,1589245900.0,76884500.0,6589
2020-09-17,6524,6717,6497,3417445,0.5918955835483382,65.30140238693342,1845029500.0,462559700.0,-5913802300.0,3606213100.0,6628
2020-09-18,6692,6898,6562,4824350,1.7501508750754375,67.44644197162805,-3024992400.0,176578500.0,-1674811500.0,4523225400.0,6744
2020-09-21,6743,6860,6550,3458090,-1.5272835112692764,63.68197221609676,2265644500.0,304762200.0,-1562184700.0,-1008222000.0,6641
2020-09-22,6601,6652,6005,8870570,-7.709682276765547,49.0318702632711,-1352341950.0,172387750.0,1834209200.0,-654255000.0,6129
2020-09-23,6335,6354,5798,6599360,-3.491597324196443,44.43101210817587,-3198258850.0,529682350.0,-4668941900.0,7337518400.0,5915
2020-09-24,5824,5824,5416,6935390,-5.798816568047338,38.23777105972029,-534644750.0,-848121150.0,-9271903600.0,10654669500.0,5572
2020-09-25,5675,5701,5325,4048975,-1.0409188801148601,37.2911926225553,118419200.0,-50694950.0,-395204300.0,327480050.0,5514
2020-09-28,5610,5759,5507,3138215,4.225607544432354,43.3574325071499,2803685300.0,-7558000.0,-463972400.0,-2332154900.0,5747
2020-09-29,5876,5954,5657,3843280,1.0266225856968854,44.81324901430298,667176500.0,40893200.0,9172910900.0,-9880980600.0,5806
2020-10-05,5812,5863,5714,1789230,0.10334137099552188,44.968152689633,242866200.0,29318700.0,286611650.0,-558796550.0,5812
2020-10-06,5882,6109,5850,3403010,1.6689607708189953,47.53219371261947,-1653332600.0,-7988850.0,-107183000.0,1768504450.0,5909
2020-10-07,5837,6050,5785,2097120,1.4215603316974108,49.717054754759396,-263902100.0,-18325600.0,-1765277500.0,2047505200.0,5993
2020-10-08,6057,6238,5986,3888735,3.353912898381445,54.58992237806841,1637874850.0,-474925200.0,-1790927950.0,627978300.0,6194
2020-10-12,6258,6258,6090,1580890,-0.4197610590894414,53.862787949322005,1044352200.0,52844900.0,948933350.0,-2046130450.0,6168
2020-10-13,6245,6251,5908,2435040,-1.9941634241245134,50.43989842900011,-460726800.0,-16766500.0,1722958100.0,-1245464800.0,6045
2020-10-14,5967,6122,5799,4067460,-3.6393713813068653,44.939044194268284,-999206400.0,125709700.0,3715733250.0,-2842236550.0,5825
2020-10-15,5798,5856,5533,4591880,0.10300429184549358,45.11484629939736,-327241400.0,-14956200.0,1341103350.0,-998905750.0,5831
2020-10-16,5882,6018,5817,3528195,2.3323615160349855,49.08322876990784,2328649700.0,671686400.0,-2424446750.0,-575889350.0,5967
2020-10-19,6018,6043,5727,2655490,-3.904809787162728,43.30613098052493,371126050.0,7559300.0,-958566100.0,579880750.0,5734
2020-10-20,5649,5778,5397,4159010,-0.4534356470177886,42.70214289014218,-1692324600.0,-241018050.0,1090717600.0,842625050.0,5708
2020-10-21,5759,5779,5539,1771925,0.578135949544499,43.77401104510084,371316800.0,-573851350.0,-311073000.0,513607550.0,5741
2020-10-22,5721,5772,5436,2659280,-4.284967775648842,38.05843777825122,-1461386700.0,-349216900.0,2111839650.0,-301236050.0,5495
2020-10-23,5493,5545,5274,2864125,-2.8389444949954505,34.94261313604751,-1392230500.0,-7633100.0,-340892600.0,1740756200.0,5339
2020-10-26,5293,5344,5002,4526535,-6.180932758943623,29.44997481121237,-3894473600.0,-158303100.0,-577820600.0,4630597300.0,5009
2020-10-27,4950,5267,4860,3848235,2.8548612497504493,34.27151743012756,870169000.0,-278353250.0,-3095324900.0,2503509150.0,5152
2020-10-28,5151,5436,5138,2212945,5.531832298136646,42.67950861161948,555536950.0,-154374850.0,-567133700.0,165971600.0,5437
2020-10-29,5319,5552,5261,2771715,2.1335295199558577,45.72286869369152,1575915150.0,1866100.0,-219766400.0,-1358014850.0,5553
2020-10-30,5552,5675,5410,2598840,-0.9364307581487483,44.580212425146286,1465685800.0,24303750.0,-393432100.0,-1096557450.0,5501
2020-11-02,5559,5630,5397,1446055,1.6542446827849482,47.07298286837577,1130759950.0,3577950.0,-1221265200.0,86927300.0,5592
2020-11-03,5675,5940,5675,3334430,4.2739628040057225,53.04645703834899,1563957250.0,79843800.0,-3336571900.0,1692770850.0,5831
2020-11-04,6018,6018,5727,3545585,-0.10289830217801406,52.88508776859213,729684500.0,43773000.0,1535949200.0,-2309406700.0,5825
2020-11-05,5980,6258,5961,6082635,6.23175965665236,60.6786038891454,1717968550.0,58809300.0,-9174394650.0,7397616800.0,6188
